ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2016,"2016",0,"Total",55971,8905,"Census Tract 410, Snohomish County, WA","14000US53061041000"
2016,"2016",0,"Total",102017,13286,"Census Tract 521.18, Snohomish County, WA","14000US53061052118"
2016,"2016",0,"Total",112074,6758.000000000001,"Census Tract 520.03, Snohomish County, WA","14000US53061052003"
2016,"2016",0,"Total",50809,8094.000000000001,"Census Tract 537, Snohomish County, WA","14000US53061053700"
2016,"2016",0,"Total",81418,4221,"Census Tract 409, Snohomish County, WA","14000US53061040900"
2016,"2016",0,"Total",99937,19613,"Census Tract 520.04, Snohomish County, WA","14000US53061052004"
2016,"2016",0,"Total",64250,6992.000000000001,"Census Tract 538.01, Snohomish County, WA","14000US53061053801"
2016,"2016",0,"Total",104375,14194.999999999998,"Census Tract 521.15, Snohomish County, WA","14000US53061052115"
2016,"2016",0,"Total",85704,6974.999999999999,"Census Tract 520.05, Snohomish County, WA","14000US53061052005"
2016,"2016",0,"Total",37265,12679,"Census Tract 408, Snohomish County, WA","14000US53061040800"
2016,"2016",0,"Total",32612,5686,"Census Tract 407, Snohomish County, WA","14000US53061040700"
2016,"2016",0,"Total",128267,14695,"Census Tract 521.14, Snohomish County, WA","14000US53061052114"
2016,"2016",0,"Total",95281,8150,"Census Tract 520.06, Snohomish County, WA","14000US53061052006"
2016,"2016",0,"Total",63980,8709,"Census Tract 538.02, Snohomish County, WA","14000US53061053802"
2016,"2016",0,"Total",50033,5646,"Census Tract 405, Snohomish County, WA","14000US53061040500"
2016,"2016",0,"Total",104250,4980,"Census Tract 520.07, Snohomish County, WA","14000US53061052007"
2016,"2016",0,"Total",61500,8021,"Census Tract 538.03, Snohomish County, WA","14000US53061053803"
2016,"2016",0,"Total",106625,20439,"Census Tract 521.13, Snohomish County, WA","14000US53061052113"
2016,"2016",0,"Total",96719,16495,"Census Tract 521.04, Snohomish County, WA","14000US53061052104"
2016,"2016",0,"Total",49012,5822,"Census Tract 404, Snohomish County, WA","14000US53061040400"
2016,"2016",0,"Total",55347,5040,"Census Tract 403, Snohomish County, WA","14000US53061040300"
2016,"2016",0,"Total",99053,21914,"Census Tract 521.12, Snohomish County, WA","14000US53061052112"
2016,"2016",0,"Total",96375,15771,"Census Tract 521.05, Snohomish County, WA","14000US53061052105"
2016,"2016",0,"Total",71472,4281,"Census Tract 9400.01, Snohomish County, WA","14000US53061940001"
2016,"2016",0,"Total",31326,9424,"Census Tract 402, Snohomish County, WA","14000US53061040200"
2016,"2016",0,"Total",115543,17186,"Census Tract 521.07, Snohomish County, WA","14000US53061052107"
2016,"2016",0,"Total",61324,4100,"Census Tract 9400.02, Snohomish County, WA","14000US53061940002"
2016,"2016",0,"Total",98723,19075,"Census Tract 521.08, Snohomish County, WA","14000US53061052108"
2015,"2015",0,"Total",80030,17659,"Census Tract 416.01, Snohomish County, WA","14000US53061041601"
2015,"2015",0,"Total",52113,7150,"Census Tract 418.06, Snohomish County, WA","14000US53061041806"
2015,"2015",0,"Total",66314,8912,"Census Tract 526.04, Snohomish County, WA","14000US53061052604"
2015,"2015",0,"Total",68250,3584,"Census Tract 9400.01, Snohomish County, WA","14000US53061940001"
2015,"2015",0,"Total",43433,7034,"Census Tract 517.01, Snohomish County, WA","14000US53061051701"
2015,"2015",0,"Total",61370,11166,"Census Tract 528.06, Snohomish County, WA","14000US53061052806"
2015,"2015",0,"Total",76937,4555,"Census Tract 420.06, Snohomish County, WA","14000US53061042006"
2015,"2015",0,"Total",60497,3004,"Census Tract 9400.02, Snohomish County, WA","14000US53061940002"
2015,"2015",0,"Total",70050,7463.000000000001,"Census Tract 526.03, Snohomish County, WA","14000US53061052603"
2015,"2015",0,"Total",62813,3967,"Census Tract 517.02, Snohomish County, WA","14000US53061051702"
2015,"2015",0,"Total",51866,12247,"Census Tract 533.01, Snohomish County, WA","14000US53061053301"
2015,"2015",0,"Total",82670,11129,"Census Tract 535.07, Snohomish County, WA","14000US53061053507"
2015,"2015",0,"Total",44347,7360,"Census Tract 418.08, Snohomish County, WA","14000US53061041808"
2015,"2015",0,"Total",90885,7745.000000000001,"Census Tract 501.01, Snohomish County, WA","14000US53061050101"
2015,"2015",0,"Total",66607,11705,"Census Tract 518.02, Snohomish County, WA","14000US53061051802"
2015,"2015",0,"Total",78333,12311,"Census Tract 536.03, Snohomish County, WA","14000US53061053603"
2015,"2015",0,"Total",84271,7076,"Census Tract 416.05, Snohomish County, WA","14000US53061041605"
2015,"2015",0,"Total",67267,6500,"Census Tract 525.04, Snohomish County, WA","14000US53061052504"
2015,"2015",0,"Total",57870,8396,"Census Tract 528.05, Snohomish County, WA","14000US53061052805"
2015,"2015",0,"Total",44125,4182,"Census Tract 518.03, Snohomish County, WA","14000US53061051803"
2015,"2015",0,"Total",47985,9359,"Census Tract 404, Snohomish County, WA","14000US53061040400"
2015,"2015",0,"Total",61174,9491,"Census Tract 501.02, Snohomish County, WA","14000US53061050102"
2015,"2015",0,"Total",77981,5030,"Census Tract 532.02, Snohomish County, WA","14000US53061053202"
2015,"2015",0,"Total",73356,9957,"Census Tract 525.03, Snohomish County, WA","14000US53061052503"
2015,"2015",0,"Total",81149,11094,"Census Tract 518.04, Snohomish County, WA","14000US53061051804"
2015,"2015",0,"Total",54931,9347,"Census Tract 418.09, Snohomish County, WA","14000US53061041809"
2015,"2015",0,"Total",90565,18894,"Census Tract 413.01, Snohomish County, WA","14000US53061041301"
2015,"2015",0,"Total",68472,6623,"Census Tract 528.04, Snohomish County, WA","14000US53061052804"
2015,"2015",0,"Total",111346,13310,"Census Tract 502, Snohomish County, WA","14000US53061050200"
2015,"2015",0,"Total",63056,9492,"Census Tract 519.05, Snohomish County, WA","14000US53061051905"
2015,"2015",0,"Total",31616,4882,"Census Tract 407, Snohomish County, WA","14000US53061040700"
2015,"2015",0,"Total",74063,14795,"Census Tract 535.06, Snohomish County, WA","14000US53061053506"
2015,"2015",0,"Total",71875,8799,"Census Tract 525.02, Snohomish County, WA","14000US53061052502"
2015,"2015",0,"Total",73919,9987,"Census Tract 416.06, Snohomish County, WA","14000US53061041606"
2015,"2015",0,"Total",97000,16477,"Census Tract 519.12, Snohomish County, WA","14000US53061051912"
2015,"2015",0,"Total",43041,5753,"Census Tract 418.10, Snohomish County, WA","14000US53061041810"
2015,"2015",0,"Total",100571,16727,"Census Tract 503, Snohomish County, WA","14000US53061050300"
2015,"2015",0,"Total",55163,8702,"Census Tract 410, Snohomish County, WA","14000US53061041000"
2015,"2015",0,"Total",43767,4987,"Census Tract 524.02, Snohomish County, WA","14000US53061052402"
2015,"2015",0,"Total",101250,13330,"Census Tract 519.13, Snohomish County, WA","14000US53061051913"
2015,"2015",0,"Total",22757,5917,"Census Tract 402, Snohomish County, WA","14000US53061040200"
2015,"2015",0,"Total",58471,4480,"Census Tract 528.03, Snohomish County, WA","14000US53061052803"
2015,"2015",0,"Total",73224,13593,"Census Tract 532.01, Snohomish County, WA","14000US53061053201"
2015,"2015",0,"Total",76728,6839,"Census Tract 504.01, Snohomish County, WA","14000US53061050401"
2015,"2015",0,"Total",96972,16163.000000000002,"Census Tract 519.14, Snohomish County, WA","14000US53061051914"
2015,"2015",0,"Total",71489,11001,"Census Tract 536.02, Snohomish County, WA","14000US53061053602"
2015,"2015",0,"Total",62114,9711,"Census Tract 418.11, Snohomish County, WA","14000US53061041811"
2015,"2015",0,"Total",64306,11234,"Census Tract 524.01, Snohomish County, WA","14000US53061052401"
2015,"2015",0,"Total",70099,10193,"Census Tract 413.03, Snohomish County, WA","14000US53061041303"
2015,"2015",0,"Total",99042,10388,"Census Tract 519.15, Snohomish County, WA","14000US53061051915"
2015,"2015",0,"Total",95875,14707.999999999998,"Census Tract 527.09, Snohomish County, WA","14000US53061052709"
2015,"2015",0,"Total",71250,10298,"Census Tract 504.02, Snohomish County, WA","14000US53061050402"
2015,"2015",0,"Total",109537,11467,"Census Tract 416.07, Snohomish County, WA","14000US53061041607"
2015,"2015",0,"Total",90801,8215,"Census Tract 523.02, Snohomish County, WA","14000US53061052302"
2015,"2015",0,"Total",87090,11826,"Census Tract 519.16, Snohomish County, WA","14000US53061051916"
2015,"2015",0,"Total",48750,11270,"Census Tract 403, Snohomish County, WA","14000US53061040300"
2015,"2015",0,"Total",72824,10639,"Census Tract 531.02, Snohomish County, WA","14000US53061053102"
2015,"2015",0,"Total",50015,6876,"Census Tract 418.12, Snohomish County, WA","14000US53061041812"
2015,"2015",0,"Total",64078,4861,"Census Tract 505, Snohomish County, WA","14000US53061050500"
2015,"2015",0,"Total",96250,10058,"Census Tract 519.17, Snohomish County, WA","14000US53061051917"
2015,"2015",0,"Total",50764,6445,"Census Tract 537, Snohomish County, WA","14000US53061053700"
2015,"2015",0,"Total",84349,7308,"Census Tract 535.05, Snohomish County, WA","14000US53061053505"
2015,"2015",0,"Total",91046,10842,"Census Tract 523.01, Snohomish County, WA","14000US53061052301"
2015,"2015",0,"Total",98819,9972,"Census Tract 527.08, Snohomish County, WA","14000US53061052708"
2015,"2015",0,"Total",95656,14702.000000000002,"Census Tract 519.18, Snohomish County, WA","14000US53061051918"
2015,"2015",0,"Total",57407,8583,"Census Tract 538.02, Snohomish County, WA","14000US53061053802"
2015,"2015",0,"Total",140625,25155,"Census Tract 506, Snohomish County, WA","14000US53061050600"
2015,"2015",0,"Total",95102,8976,"Census Tract 416.08, Snohomish County, WA","14000US53061041608"
2015,"2015",0,"Total",41004,6423,"Census Tract 522.09, Snohomish County, WA","14000US53061052209"
2015,"2015",0,"Total",62546,7732.999999999999,"Census Tract 519.21, Snohomish County, WA","14000US53061051921"
2015,"2015",0,"Total",61821,4805,"Census Tract 419.01, Snohomish County, WA","14000US53061041901"
2015,"2015",0,"Total",50959,5109,"Census Tract 411, Snohomish County, WA","14000US53061041100"
2015,"2015",0,"Total",87580,5746,"Census Tract 527.07, Snohomish County, WA","14000US53061052707"
2015,"2015",0,"Total",74034,11222,"Census Tract 507, Snohomish County, WA","14000US53061050700"
2015,"2015",0,"Total",53184,6375,"Census Tract 522.08, Snohomish County, WA","14000US53061052208"
2015,"2015",0,"Total",120486,17585,"Census Tract 413.04, Snohomish County, WA","14000US53061041304"
2015,"2015",0,"Total",66365,7752,"Census Tract 531.01, Snohomish County, WA","14000US53061053101"
2015,"2015",0,"Total",77778,8593,"Census Tract 401, Snohomish County, WA","14000US53061040100"
2015,"2015",0,"Total",42658,3344,"Census Tract 419.03, Snohomish County, WA","14000US53061041903"
2015,"2015",0,"Total",86207,9914,"Census Tract 519.23, Snohomish County, WA","14000US53061051923"
2015,"2015",0,"Total",69903,5388,"Census Tract 508, Snohomish County, WA","14000US53061050800"
2015,"2015",0,"Total",54188,9830,"Census Tract 535.04, Snohomish County, WA","14000US53061053504"
2015,"2015",0,"Total",91932,11809,"Census Tract 522.07, Snohomish County, WA","14000US53061052207"
2015,"2015",0,"Total",46625,11054,"Census Tract 417.01, Snohomish County, WA","14000US53061041701"
2015,"2015",0,"Total",70875,15763,"Census Tract 519.24, Snohomish County, WA","14000US53061051924"
2015,"2015",0,"Total",78028,5099,"Census Tract 527.06, Snohomish County, WA","14000US53061052706"
2015,"2015",0,"Total",45342,9665,"Census Tract 408, Snohomish County, WA","14000US53061040800"
2015,"2015",0,"Total",49258,6806,"Census Tract 509, Snohomish County, WA","14000US53061050900"
2015,"2015",0,"Total",101157,27839.000000000004,"Census Tract 522.06, Snohomish County, WA","14000US53061052206"
2015,"2015",0,"Total",110495,11914,"Census Tract 519.25, Snohomish County, WA","14000US53061051925"
2015,"2015",0,"Total",53685,5554,"Census Tract 529.06, Snohomish County, WA","14000US53061052906"
2015,"2015",0,"Total",32461,8361,"Census Tract 419.04, Snohomish County, WA","14000US53061041904"
2015,"2015",0,"Total",52390,9445,"Census Tract 535.09, Snohomish County, WA","14000US53061053509"
2015,"2015",0,"Total",95938,9023,"Census Tract 527.05, Snohomish County, WA","14000US53061052705"
2015,"2015",0,"Total",111404,8837,"Census Tract 519.26, Snohomish County, WA","14000US53061051926"
2015,"2015",0,"Total",63782,4987,"Census Tract 510, Snohomish County, WA","14000US53061051000"
2015,"2015",0,"Total",61919,9409,"Census Tract 538.03, Snohomish County, WA","14000US53061053803"
2015,"2015",0,"Total",95728,6930.000000000001,"Census Tract 522.04, Snohomish County, WA","14000US53061052204"
2015,"2015",0,"Total",56534,6522,"Census Tract 414, Snohomish County, WA","14000US53061041400"
2015,"2015",0,"Total",92282,6036,"Census Tract 519.27, Snohomish County, WA","14000US53061051927"
2015,"2015",0,"Total",80000,15497,"Census Tract 417.03, Snohomish County, WA","14000US53061041703"
2015,"2015",0,"Total",54716,8653,"Census Tract 419.05, Snohomish County, WA","14000US53061041905"
2015,"2015",0,"Total",61547,7116.999999999999,"Census Tract 511, Snohomish County, WA","14000US53061051100"
2015,"2015",0,"Total",100606,7076,"Census Tract 522.03, Snohomish County, WA","14000US53061052203"
2015,"2015",0,"Total",70385,11981,"Census Tract 519.28, Snohomish County, WA","14000US53061051928"
2015,"2015",0,"Total",62367,13501.999999999998,"Census Tract 536.04, Snohomish County, WA","14000US53061053604"
2015,"2015",0,"Total",68417,12659,"Census Tract 412.01, Snohomish County, WA","14000US53061041201"
2015,"2015",0,"Total",87083,9934,"Census Tract 527.01, Snohomish County, WA","14000US53061052701"
2015,"2015",0,"Total",38264,8371,"Census Tract 529.05, Snohomish County, WA","14000US53061052905"
2015,"2015",0,"Total",112860,5762,"Census Tract 520.03, Snohomish County, WA","14000US53061052003"
2015,"2015",0,"Total",62056,9180,"Census Tract 512, Snohomish County, WA","14000US53061051200"
2015,"2015",0,"Total",88312,8824,"Census Tract 534, Snohomish County, WA","14000US53061053400"
2015,"2015",0,"Total",100991,20014,"Census Tract 521.18, Snohomish County, WA","14000US53061052118"
2015,"2015",0,"Total",100453,9850,"Census Tract 420.01, Snohomish County, WA","14000US53061042001"
2015,"2015",0,"Total",93608,3997.0000000000005,"Census Tract 520.04, Snohomish County, WA","14000US53061052004"
2015,"2015",0,"Total",49808,7617.999999999999,"Census Tract 405, Snohomish County, WA","14000US53061040500"
2015,"2015",0,"Total",100378,6492,"Census Tract 526.07, Snohomish County, WA","14000US53061052607"
2015,"2015",0,"Total",69770,6182,"Census Tract 513, Snohomish County, WA","14000US53061051300"
2015,"2015",0,"Total",97228,6852.999999999999,"Census Tract 521.15, Snohomish County, WA","14000US53061052115"
2015,"2015",0,"Total",82640,10174,"Census Tract 520.05, Snohomish County, WA","14000US53061052005"
2015,"2015",0,"Total",71679,6767,"Census Tract 417.04, Snohomish County, WA","14000US53061041704"
2015,"2015",0,"Total",70268,10584,"Census Tract 535.08, Snohomish County, WA","14000US53061053508"
2015,"2015",0,"Total",61386,11382,"Census Tract 529.04, Snohomish County, WA","14000US53061052904"
2015,"2015",0,"Total",110114,17434,"Census Tract 420.03, Snohomish County, WA","14000US53061042003"
2015,"2015",0,"Total",96776,10695,"Census Tract 520.06, Snohomish County, WA","14000US53061052006"
2015,"2015",0,"Total",32071,7074,"Census Tract 514, Snohomish County, WA","14000US53061051400"
2015,"2015",0,"Total",71618,13042,"Census Tract 415, Snohomish County, WA","14000US53061041500"
2015,"2015",0,"Total",117440,21079,"Census Tract 521.14, Snohomish County, WA","14000US53061052114"
2015,"2015",0,"Total",85521,13780.000000000002,"Census Tract 519.22, Snohomish County, WA","14000US53061051922"
2015,"2015",0,"Total",103704,7203,"Census Tract 520.07, Snohomish County, WA","14000US53061052007"
2015,"2015",0,"Total",68828,16425,"Census Tract 526.06, Snohomish County, WA","14000US53061052606"
2015,"2015",0,"Total",85610,11308,"Census Tract 533.02, Snohomish County, WA","14000US53061053302"
2015,"2015",0,"Total",51568,8268,"Census Tract 515, Snohomish County, WA","14000US53061051500"
2015,"2015",0,"Total",98603,23850,"Census Tract 521.13, Snohomish County, WA","14000US53061052113"
2015,"2015",0,"Total",88333,12511,"Census Tract 521.04, Snohomish County, WA","14000US53061052104"
2015,"2015",0,"Total",51903,13420,"Census Tract 418.05, Snohomish County, WA","14000US53061041805"
2015,"2015",0,"Total",74550,15171.999999999998,"Census Tract 420.04, Snohomish County, WA","14000US53061042004"
2015,"2015",0,"Total",60625,8417,"Census Tract 538.01, Snohomish County, WA","14000US53061053801"
2015,"2015",0,"Total",81157,8267,"Census Tract 526.05, Snohomish County, WA","14000US53061052605"
2015,"2015",0,"Total",89545,16524,"Census Tract 521.05, Snohomish County, WA","14000US53061052105"
2015,"2015",0,"Total",60761,4623,"Census Tract 516.01, Snohomish County, WA","14000US53061051601"
2015,"2015",0,"Total",80866,3608,"Census Tract 409, Snohomish County, WA","14000US53061040900"
2015,"2015",0,"Total",113611,11509,"Census Tract 521.12, Snohomish County, WA","14000US53061052112"
2015,"2015",0,"Total",40192,3484,"Census Tract 529.03, Snohomish County, WA","14000US53061052903"
2015,"2015",0,"Total",116964,9294,"Census Tract 521.07, Snohomish County, WA","14000US53061052107"
2015,"2015",0,"Total",38219,10692,"Census Tract 412.02, Snohomish County, WA","14000US53061041202"
2015,"2015",0,"Total",133995,6101,"Census Tract 420.05, Snohomish County, WA","14000US53061042005"
2015,"2015",0,"Total",64410,5451,"Census Tract 516.02, Snohomish County, WA","14000US53061051602"
2015,"2015",0,"Total",91190,16863,"Census Tract 521.08, Snohomish County, WA","14000US53061052108"
2014,"2014",0,"Total",52667,8917,"Census Tract 528.03, Snohomish County, WA","14000US53061052803"
2014,"2014",0,"Total",97205,14714,"Census Tract 521.08, Snohomish County, WA","14000US53061052108"
2014,"2014",0,"Total",114239,14378.000000000002,"Census Tract 521.07, Snohomish County, WA","14000US53061052107"
2014,"2014",0,"Total",32226,7457,"Census Tract 402, Snohomish County, WA","14000US53061040200"
2014,"2014",0,"Total",113646,20901,"Census Tract 521.12, Snohomish County, WA","14000US53061052112"
2014,"2014",0,"Total",61429,5635,"Census Tract 9400.02, Snohomish County, WA","14000US53061940002"
2014,"2014",0,"Total",94482,14317,"Census Tract 521.05, Snohomish County, WA","14000US53061052105"
2014,"2014",0,"Total",53849,7986.999999999999,"Census Tract 403, Snohomish County, WA","14000US53061040300"
2014,"2014",0,"Total",67567,3079,"Census Tract 9400.01, Snohomish County, WA","14000US53061940001"
2014,"2014",0,"Total",112000,24467,"Census Tract 521.13, Snohomish County, WA","14000US53061052113"
2014,"2014",0,"Total",77176,12976,"Census Tract 521.04, Snohomish County, WA","14000US53061052104"
2014,"2014",0,"Total",41250,8101.000000000001,"Census Tract 404, Snohomish County, WA","14000US53061040400"
2014,"2014",0,"Total",99936,6518,"Census Tract 520.07, Snohomish County, WA","14000US53061052007"
2014,"2014",0,"Total",43250,10505,"Census Tract 405, Snohomish County, WA","14000US53061040500"
2014,"2014",0,"Total",121944,19473,"Census Tract 521.14, Snohomish County, WA","14000US53061052114"
2014,"2014",0,"Total",64899,8341,"Census Tract 538.03, Snohomish County, WA","14000US53061053803"
2014,"2014",0,"Total",101118,7378.999999999999,"Census Tract 520.06, Snohomish County, WA","14000US53061052006"
2014,"2014",0,"Total",33800,8553,"Census Tract 407, Snohomish County, WA","14000US53061040700"
2014,"2014",0,"Total",56442,9177,"Census Tract 538.02, Snohomish County, WA","14000US53061053802"
2014,"2014",0,"Total",96823,4170,"Census Tract 521.15, Snohomish County, WA","14000US53061052115"
2014,"2014",0,"Total",82872,14946.999999999998,"Census Tract 520.05, Snohomish County, WA","14000US53061052005"
2014,"2014",0,"Total",44740,7219.000000000001,"Census Tract 408, Snohomish County, WA","14000US53061040800"
2014,"2014",0,"Total",96933,16589,"Census Tract 520.04, Snohomish County, WA","14000US53061052004"
2014,"2014",0,"Total",80343,9274,"Census Tract 409, Snohomish County, WA","14000US53061040900"
2014,"2014",0,"Total",106570,18381,"Census Tract 521.18, Snohomish County, WA","14000US53061052118"
2014,"2014",0,"Total",57250,8652,"Census Tract 538.01, Snohomish County, WA","14000US53061053801"
2014,"2014",0,"Total",111229,6525,"Census Tract 520.03, Snohomish County, WA","14000US53061052003"
2014,"2014",0,"Total",53333,10895,"Census Tract 410, Snohomish County, WA","14000US53061041000"
2014,"2014",0,"Total",47794,8116.000000000001,"Census Tract 537, Snohomish County, WA","14000US53061053700"
2014,"2014",0,"Total",99722,7689,"Census Tract 522.03, Snohomish County, WA","14000US53061052203"
2014,"2014",0,"Total",59023,16766,"Census Tract 519.28, Snohomish County, WA","14000US53061051928"
2014,"2014",0,"Total",48571,7079,"Census Tract 411, Snohomish County, WA","14000US53061041100"
2014,"2014",0,"Total",86791,7082.000000000001,"Census Tract 519.27, Snohomish County, WA","14000US53061051927"
2014,"2014",0,"Total",66424,9563,"Census Tract 412.01, Snohomish County, WA","14000US53061041201"
2014,"2014",0,"Total",91050,8542,"Census Tract 522.04, Snohomish County, WA","14000US53061052204"
2014,"2014",0,"Total",64421,10523,"Census Tract 536.04, Snohomish County, WA","14000US53061053604"
2014,"2014",0,"Total",112129,7412,"Census Tract 519.26, Snohomish County, WA","14000US53061051926"
2014,"2014",0,"Total",42026,11832,"Census Tract 412.02, Snohomish County, WA","14000US53061041202"
2014,"2014",0,"Total",80448,6485,"Census Tract 536.03, Snohomish County, WA","14000US53061053603"
2014,"2014",0,"Total",94871,29463.000000000004,"Census Tract 522.06, Snohomish County, WA","14000US53061052206"
2014,"2014",0,"Total",106645,12949,"Census Tract 519.25, Snohomish County, WA","14000US53061051925"
2014,"2014",0,"Total",82813,8759,"Census Tract 413.01, Snohomish County, WA","14000US53061041301"
2014,"2014",0,"Total",75409,12867,"Census Tract 519.24, Snohomish County, WA","14000US53061051924"
2014,"2014",0,"Total",62703,10565,"Census Tract 413.03, Snohomish County, WA","14000US53061041303"
2014,"2014",0,"Total",101612,11640,"Census Tract 522.07, Snohomish County, WA","14000US53061052207"
2014,"2014",0,"Total",72279,8875,"Census Tract 536.02, Snohomish County, WA","14000US53061053602"
2014,"2014",0,"Total",83879,11349,"Census Tract 519.23, Snohomish County, WA","14000US53061051923"
2014,"2014",0,"Total",121284,19626,"Census Tract 413.04, Snohomish County, WA","14000US53061041304"
2014,"2014",0,"Total",46205,7806,"Census Tract 535.09, Snohomish County, WA","14000US53061053509"
2014,"2014",0,"Total",49667,7156.999999999999,"Census Tract 522.08, Snohomish County, WA","14000US53061052208"
2014,"2014",0,"Total",74028,8220,"Census Tract 401, Snohomish County, WA","14000US53061040100"
2014,"2014",0,"Total",83682,8714,"Census Tract 519.22, Snohomish County, WA","14000US53061051922"
2014,"2014",0,"Total",55741,8686,"Census Tract 414, Snohomish County, WA","14000US53061041400"
2014,"2014",0,"Total",59632,10753,"Census Tract 415, Snohomish County, WA","14000US53061041500"
2014,"2014",0,"Total",41451,5498,"Census Tract 522.09, Snohomish County, WA","14000US53061052209"
2014,"2014",0,"Total",61840,12295,"Census Tract 519.21, Snohomish County, WA","14000US53061051921"
2014,"2014",0,"Total",62410,12993,"Census Tract 535.08, Snohomish County, WA","14000US53061053508"
2014,"2014",0,"Total",92188,33320,"Census Tract 519.18, Snohomish County, WA","14000US53061051918"
2014,"2014",0,"Total",80433,13599,"Census Tract 416.01, Snohomish County, WA","14000US53061041601"
2014,"2014",0,"Total",89000,7026,"Census Tract 523.01, Snohomish County, WA","14000US53061052301"
2014,"2014",0,"Total",79844,6269,"Census Tract 535.07, Snohomish County, WA","14000US53061053507"
2014,"2014",0,"Total",76647,9801,"Census Tract 519.17, Snohomish County, WA","14000US53061051917"
2014,"2014",0,"Total",84324,4680,"Census Tract 416.05, Snohomish County, WA","14000US53061041605"
2014,"2014",0,"Total",75000,6861,"Census Tract 416.06, Snohomish County, WA","14000US53061041606"
2014,"2014",0,"Total",90395,5834,"Census Tract 523.02, Snohomish County, WA","14000US53061052302"
2014,"2014",0,"Total",83951,6251,"Census Tract 519.16, Snohomish County, WA","14000US53061051916"
2014,"2014",0,"Total",66691,9510,"Census Tract 535.06, Snohomish County, WA","14000US53061053506"
2014,"2014",0,"Total",97031,11566,"Census Tract 519.15, Snohomish County, WA","14000US53061051915"
2014,"2014",0,"Total",104228,10312,"Census Tract 416.07, Snohomish County, WA","14000US53061041607"
2014,"2014",0,"Total",56679,13630.999999999998,"Census Tract 524.01, Snohomish County, WA","14000US53061052401"
2014,"2014",0,"Total",75391,17093,"Census Tract 535.05, Snohomish County, WA","14000US53061053505"
2014,"2014",0,"Total",90096,10034,"Census Tract 519.14, Snohomish County, WA","14000US53061051914"
2014,"2014",0,"Total",92635,9610,"Census Tract 416.08, Snohomish County, WA","14000US53061041608"
2014,"2014",0,"Total",42951,7716,"Census Tract 417.01, Snohomish County, WA","14000US53061041701"
2014,"2014",0,"Total",45346,5180,"Census Tract 524.02, Snohomish County, WA","14000US53061052402"
2014,"2014",0,"Total",99375,13475,"Census Tract 519.13, Snohomish County, WA","14000US53061051913"
2014,"2014",0,"Total",55337,8768,"Census Tract 535.04, Snohomish County, WA","14000US53061053504"
2014,"2014",0,"Total",103393,13518,"Census Tract 519.12, Snohomish County, WA","14000US53061051912"
2014,"2014",0,"Total",81548,13059,"Census Tract 417.03, Snohomish County, WA","14000US53061041703"
2014,"2014",0,"Total",67117,6946,"Census Tract 525.02, Snohomish County, WA","14000US53061052502"
2014,"2014",0,"Total",78990,12301,"Census Tract 534, Snohomish County, WA","14000US53061053400"
2014,"2014",0,"Total",65679,10253,"Census Tract 519.05, Snohomish County, WA","14000US53061051905"
2014,"2014",0,"Total",71298,5477,"Census Tract 417.04, Snohomish County, WA","14000US53061041704"
2014,"2014",0,"Total",51812,16205,"Census Tract 418.05, Snohomish County, WA","14000US53061041805"
2014,"2014",0,"Total",67372,5443,"Census Tract 525.03, Snohomish County, WA","14000US53061052503"
2014,"2014",0,"Total",80455,11808,"Census Tract 518.04, Snohomish County, WA","14000US53061051804"
2014,"2014",0,"Total",85099,11470,"Census Tract 533.02, Snohomish County, WA","14000US53061053302"
2014,"2014",0,"Total",45153,6031,"Census Tract 518.03, Snohomish County, WA","14000US53061051803"
2014,"2014",0,"Total",48081,6902.999999999999,"Census Tract 418.06, Snohomish County, WA","14000US53061041806"
2014,"2014",0,"Total",74327,11174,"Census Tract 525.04, Snohomish County, WA","14000US53061052504"
2014,"2014",0,"Total",52767,6568,"Census Tract 533.01, Snohomish County, WA","14000US53061053301"
2014,"2014",0,"Total",67961,9340,"Census Tract 518.02, Snohomish County, WA","14000US53061051802"
2014,"2014",0,"Total",47257,3046,"Census Tract 418.08, Snohomish County, WA","14000US53061041808"
2014,"2014",0,"Total",51823,6607,"Census Tract 418.09, Snohomish County, WA","14000US53061041809"
2014,"2014",0,"Total",70365,9052,"Census Tract 526.03, Snohomish County, WA","14000US53061052603"
2014,"2014",0,"Total",62656,6466,"Census Tract 517.02, Snohomish County, WA","14000US53061051702"
2014,"2014",0,"Total",76875,3757,"Census Tract 532.02, Snohomish County, WA","14000US53061053202"
2014,"2014",0,"Total",45709,6368,"Census Tract 517.01, Snohomish County, WA","14000US53061051701"
2014,"2014",0,"Total",48051,6772,"Census Tract 418.10, Snohomish County, WA","14000US53061041810"
2014,"2014",0,"Total",61310,7806,"Census Tract 526.04, Snohomish County, WA","14000US53061052604"
2014,"2014",0,"Total",76815,14371,"Census Tract 532.01, Snohomish County, WA","14000US53061053201"
2014,"2014",0,"Total",67134,5980,"Census Tract 516.02, Snohomish County, WA","14000US53061051602"
2014,"2014",0,"Total",55095,9952,"Census Tract 418.11, Snohomish County, WA","14000US53061041811"
2014,"2014",0,"Total",48231,7363,"Census Tract 418.12, Snohomish County, WA","14000US53061041812"
2014,"2014",0,"Total",79945,5896,"Census Tract 526.05, Snohomish County, WA","14000US53061052605"
2014,"2014",0,"Total",60563,3759.0000000000005,"Census Tract 516.01, Snohomish County, WA","14000US53061051601"
